record_id_1,record_id_2,ground_truth_similar,predicted_similar_before,score_before,error_before,predicted_similar_after,score_after,error_after
0044c45d-289c-49d3-834a-b30440cb115e,28c24da2-f9fd-4e1c-a2ba-30f15a84ce48,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,2b35aa15-c2d7-4d35-81ee-436dfcfdb885,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,2b511d3d-a5d4-403f-bff3-62eee236714d,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,3312101b-dfcd-4091-bfee-be638d8b74b9,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,3321b555-d465-4c24-a0e4-47c5bdc841a8,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,35b03300-9e63-4c9e-a42f-9509de11cbd0,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,43c4e535-b516-4f29-a364-45306cd9781e,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,44a49e9c-8694-4b7f-be18-75d2cd5d6458,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,5859f15b-beb0-4b2f-8f46-20b5d3a2677c,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,6db13a89-d2c8-493a-95cb-ad3221c035bd,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,78ed7853-531d-46d3-bca8-ca97474f7eff,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,89595e50-926e-429b-a30d-800f4769f254,True,True,1.0,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,c552e211-6d5a-4aba-bb64-7e90898ecd0d,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,ca2f57fe-53f9-48a8-b963-89cdb0e365c2,True,True,0.9,,True,1.0,
0044c45d-289c-49d3-834a-b30440cb115e,d2def635-b480-49d3-bc8d-ae668fcb5742,True,True,0.9,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,568c3ae1-084d-4af1-9d15-8a49b4e55fca,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,5b3628df-2400-4381-878e-312eeb9a0611,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,64b65de9-7bd6-41fa-b991-e65b91e6c09d,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,6596d2a4-1640-40c1-a535-e51bc84b8ece,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,7ddb80bc-925e-4480-8a8e-7c20a04802bf,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,7f45bf8d-0987-4667-85aa-e8245d660196,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,922bfa02-6c50-44e8-b2cb-896bb3d20b86,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,9aeae7f8-48e1-408c-911f-fb73b8ce3fdb,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,a7ba47f5-d846-4cab-8755-f89fb7639e2e,True,True,1.0,,True,1.0,
01443e47-8c85-4b4a-99e9-cd6ce8c602f6,fb8bfcc4-f09c-4879-84ae-511b6a36677d,True,False,0.9,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,0bf7506c-4735-4492-9336-8fc46aeadfc5,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,218e1ec7-72e4-48be-bef8-8fbf1bc35fbf,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,2525eb62-ba69-48f3-afca-4cf2d5ad48fc,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,2c47a354-58e6-40d1-bd4b-07794c2a3eff,True,True,0.9,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,44d2dac3-ab92-493b-af22-0a4ee27b097d,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,50cdc112-3bd4-43db-a295-268088ac4fe6,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,60d1a991-9b3f-4774-9cf4-c113b39a197d,True,True,0.9,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,7a348939-14a1-4118-83c5-3e9fba8c0718,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,9a487c81-a541-4f5b-a2c4-22bc244f05ad,True,True,1.0,,True,1.0,
016acf9f-f4a8-458e-8a66-fb8617939a64,ebcbbd0f-c2c6-4dcf-95e6-dbf3910a3897,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,1fbe0e92-85d3-46c6-8a33-e1557f45edc0,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,26be12d8-a5c2-4345-84d7-9c714878d32d,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,2761c0ad-31d8-476c-9fa2-dd2c9716af6b,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,3963c5e6-35d3-4a76-92b9-a3615cac695c,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,429de05c-431f-46d4-bbb9-450a5bd981ea,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,4b58f615-6b70-41a4-9d02-2a3a69397fd1,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,5131990d-d895-4999-a538-4a64f67b5d66,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,5f7f22d2-2a50-4329-a82d-8f271925cd5c,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,ac376027-58ef-42d1-ba26-b1276a6af7ba,True,True,1.0,,True,1.0,
0171d358-6878-41cf-9607-2fdd4c403b80,ce4edcb8-14da-48f2-8f60-16324df73e1f,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,0aca438a-be5a-4f22-b8a4-8e49cc739736,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,2a00e7f7-1c2d-4292-bb9e-7752b7be6202,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,60d1a991-9b3f-4774-9cf4-c113b39a197d,True,True,0.9,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,6c1f478c-05c4-4ea2-9bd3-6dc00a38d160,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,7356ed75-d237-4c77-88d4-99e5a7235a72,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,bbe880ab-b03c-4281-8b80-4b385c7e50f8,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,c2866922-660d-4277-bed1-1363ea82837a,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,de7ba852-3493-4c50-a3aa-ea167873bf12,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,e798ffe8-5299-43ae-b5ae-f9e7b5a56874,True,True,1.0,,True,1.0,
0198b283-34c7-4ea2-97fb-0ffb017ca020,f7051895-80ea-4603-93ad-1a6f9eb7ad20,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,1958212b-8110-44fe-a65c-11f76fca5e30,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,1f5aed36-c789-48c8-b640-5df2cb1d8c51,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,2a052990-bb5a-4ae8-ae7a-3f87094ac1c7,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,a307eb17-f0d7-476d-9906-8387aacd64ce,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,a37a11ec-c9f9-408a-8f81-b86a078631e5,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,b37dd60e-3992-4f87-a6eb-8d5e8b09f7be,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,cfc4849a-c82b-49fa-838e-5877542c7248,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,d4c5bcc6-96b0-4228-9955-cb3cc3364e45,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,d68acec4-585d-49b4-ab44-41f053dcf60a,True,True,1.0,,True,1.0,
02040b73-060a-47be-973c-d65e844dcb86,d7cae134-8315-4db3-8b08-830741844620,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,07498c15-01fe-4bad-9325-5ad1e862aa82,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,11bd1a20-19d1-4dc1-bac8-0fb39d95ebad,True,True,0.9,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,18e238f8-4310-4ea6-ba07-f0379bf5fdbb,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,1cf9c874-92cb-4ee4-8c4b-4885bb00fe61,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,26474f19-ee7f-4dd3-9f6b-dfdd8777d830,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,36a43e67-b5e1-4ac8-84da-56ea1d3c96d4,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,4297229c-5350-44c9-8577-069204288798,True,True,0.9,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,55e5a3c5-f21f-4309-9417-b9e179e8c13b,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,76815c3b-e8bf-42c4-bf5b-261b48c43f4d,True,True,1.0,,True,1.0,
0232d24c-46f8-4ce8-9728-43b728c5e773,d6da2d22-0715-4739-a46d-0095a825a9b1,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,1bb2fc5c-e260-47fb-8e4d-8eb9f006d19e,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,33409e7c-d7c0-4216-b42c-7493aeb49b82,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,395fa92f-326e-4f9c-9161-84dafebde372,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,42a1415d-c9bf-499b-9cca-ee59aeec874e,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,6475e501-f8ad-47a7-abbf-27a8a9fe47c5,True,False,0.6,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,7c3cb69b-03dd-48ac-b78f-117eb048c2c2,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,b4908fa8-395f-4a47-93a5-db5e08d4f44c,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,b7b1250f-6b43-405f-8cbd-5694aea1deb0,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,e407af00-216f-41e7-9cd3-fa4eefa59240,True,True,0.9,,True,1.0,
02547d5a-8693-4391-a230-348df8f75c9d,e4d202f6-775d-48d4-aa60-c4ce98049d48,True,False,0.7,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,4c00842c-401a-4762-b9f0-f7bf77b9fa5e,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,616e4f90-9de9-42b6-ba83-e270cad5b810,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,957a6487-f51b-41c5-a207-b9d3b5776076,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,9daddffb-6b8c-4633-8e82-9221d47d2aa0,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,a92525b6-b5c2-4948-aa63-b8e8226fed5f,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,b858f141-b33c-48fe-97fb-62440a593e33,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,c98eb749-5c45-43aa-8781-1f52d56a60ac,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,e10547f5-2713-4c04-9f6a-c00bc8baa75a,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,f1959911-8d7f-4cfe-9026-bd63eeb0b393,True,True,1.0,,True,1.0,
0276420d-ac6d-4311-97b6-f5c4ed34f43d,f7077573-df4a-4637-b0bb-115bd0e35681,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,1958212b-8110-44fe-a65c-11f76fca5e30,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,1f5aed36-c789-48c8-b640-5df2cb1d8c51,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,2a052990-bb5a-4ae8-ae7a-3f87094ac1c7,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,a307eb17-f0d7-476d-9906-8387aacd64ce,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,a37a11ec-c9f9-408a-8f81-b86a078631e5,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,b37dd60e-3992-4f87-a6eb-8d5e8b09f7be,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,cfc4849a-c82b-49fa-838e-5877542c7248,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,d4c5bcc6-96b0-4228-9955-cb3cc3364e45,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,d68acec4-585d-49b4-ab44-41f053dcf60a,True,True,1.0,,True,1.0,
02bf8671-70b6-4f01-bf7c-3f81ced30bb6,d7cae134-8315-4db3-8b08-830741844620,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,0aca438a-be5a-4f22-b8a4-8e49cc739736,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,2a00e7f7-1c2d-4292-bb9e-7752b7be6202,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,60d1a991-9b3f-4774-9cf4-c113b39a197d,True,True,0.9,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,6c1f478c-05c4-4ea2-9bd3-6dc00a38d160,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,7356ed75-d237-4c77-88d4-99e5a7235a72,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,bbe880ab-b03c-4281-8b80-4b385c7e50f8,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,c2866922-660d-4277-bed1-1363ea82837a,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,de7ba852-3493-4c50-a3aa-ea167873bf12,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,e798ffe8-5299-43ae-b5ae-f9e7b5a56874,True,True,1.0,,True,1.0,
02cbaf05-80f2-465f-9638-aa1860223aba,f7051895-80ea-4603-93ad-1a6f9eb7ad20,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,568c3ae1-084d-4af1-9d15-8a49b4e55fca,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,5b3628df-2400-4381-878e-312eeb9a0611,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,64b65de9-7bd6-41fa-b991-e65b91e6c09d,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,6596d2a4-1640-40c1-a535-e51bc84b8ece,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,7ddb80bc-925e-4480-8a8e-7c20a04802bf,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,7f45bf8d-0987-4667-85aa-e8245d660196,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,922bfa02-6c50-44e8-b2cb-896bb3d20b86,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,9aeae7f8-48e1-408c-911f-fb73b8ce3fdb,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,a7ba47f5-d846-4cab-8755-f89fb7639e2e,True,True,1.0,,True,1.0,
0310060b-72bd-4783-a097-508dd0c87fdc,fb8bfcc4-f09c-4879-84ae-511b6a36677d,True,False,0.9,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,0aca438a-be5a-4f22-b8a4-8e49cc739736,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,2a00e7f7-1c2d-4292-bb9e-7752b7be6202,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,60d1a991-9b3f-4774-9cf4-c113b39a197d,True,True,0.9,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,6c1f478c-05c4-4ea2-9bd3-6dc00a38d160,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,7356ed75-d237-4c77-88d4-99e5a7235a72,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,bbe880ab-b03c-4281-8b80-4b385c7e50f8,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,c2866922-660d-4277-bed1-1363ea82837a,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,de7ba852-3493-4c50-a3aa-ea167873bf12,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,e798ffe8-5299-43ae-b5ae-f9e7b5a56874,True,True,1.0,,True,1.0,
03163970-ed60-4212-ac91-709cdf59ee7f,f7051895-80ea-4603-93ad-1a6f9eb7ad20,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,0aca438a-be5a-4f22-b8a4-8e49cc739736,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,2a00e7f7-1c2d-4292-bb9e-7752b7be6202,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,60d1a991-9b3f-4774-9cf4-c113b39a197d,True,True,0.9,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,6c1f478c-05c4-4ea2-9bd3-6dc00a38d160,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,7356ed75-d237-4c77-88d4-99e5a7235a72,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,bbe880ab-b03c-4281-8b80-4b385c7e50f8,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,c2866922-660d-4277-bed1-1363ea82837a,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,de7ba852-3493-4c50-a3aa-ea167873bf12,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,e798ffe8-5299-43ae-b5ae-f9e7b5a56874,True,True,1.0,,True,1.0,
032147c7-d41c-42af-b02e-98897f6e076d,f7051895-80ea-4603-93ad-1a6f9eb7ad20,True,True,1.0,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,0f792505-7a2b-484b-b93a-6931df3ef8cc,True,True,0.9,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,2050aa1a-5a7d-4c2b-8f3a-77d9e3d132b7,True,True,1.0,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,2d4e068b-98b3-494f-bf45-b902f1d08af2,True,False,0.4,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,3d031534-8ea7-4594-b485-50289c21e7c8,True,True,1.0,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,46b2a631-29a2-413e-b40c-9c594e82f250,True,True,0.9,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,93694e75-1b63-4afa-a8eb-d00ff021dc10,True,True,0.9,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,ad1e7992-cd46-4eff-9ee6-ff46e475b6ec,True,True,0.9,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,b3d403d1-13df-4f70-8981-f264f1200c35,True,True,0.9,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,dfdea9a1-a32d-4b26-8c6a-f775bbd1f539,True,True,1.0,,True,1.0,
0330c878-5ac9-40ec-bd3d-3fafffc7f16a,e3a13900-28bd-4114-b5d7-73aba5f40f48,True,True,0.9,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,1fbe0e92-85d3-46c6-8a33-e1557f45edc0,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,26be12d8-a5c2-4345-84d7-9c714878d32d,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,2761c0ad-31d8-476c-9fa2-dd2c9716af6b,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,3963c5e6-35d3-4a76-92b9-a3615cac695c,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,429de05c-431f-46d4-bbb9-450a5bd981ea,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,4b58f615-6b70-41a4-9d02-2a3a69397fd1,True,True,1.0,,True,1.0,
03f9ffc0-cbad-453d-adb2-78a5681b5c6f,5131990d-d895-4999-a538-4a64f67b5d66,True,True,1.0,,True,1.0,
